"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"30.09.2019","0,3690","0,3690","0,3690","0,3690","-6,82%"
"29.09.2019","0,3960","0,3780","0,3960","0,3780","4,76%"
"28.09.2019","0,3780","0,3780","0,3780","0,3780","-3,32%"
"27.09.2019","0,3910","0,3910","0,3910","0,3910","-9,70%"
"26.09.2019","0,4330","0,4330","0,4330","0,4330","-6,68%"
"25.09.2019","0,4640","0,4640","0,4640","0,4640","4,27%"
"24.09.2019","0,4450","0,4450","0,4450","0,4450","-8,25%"
"23.09.2019","0,4850","0,4850","0,4850","0,4850","-8,83%"
"20.09.2019","0,5320","0,5320","0,5320","0,5320","3,10%"
"19.09.2019","0,5160","0,5160","0,5160","0,5160","0,19%"
"18.09.2019","0,5150","0,5150","0,5150","0,5150","-3,01%"
"17.09.2019","0,5310","0,5310","0,5310","0,5310","4,12%"
"16.09.2019","0,5100","0,5100","0,5100","0,5100","-10,99%"
"13.09.2019","0,5730","0,5730","0,5730","0,5730","6,11%"
"12.09.2019","0,5400","0,5400","0,5400","0,5400","10,66%"
"11.09.2019","0,4880","0,4880","0,4880","0,4880","0,62%"
"10.09.2019","0,4850","0,4850","0,4850","0,4850","9,98%"
"09.09.2019","0,4410","0,4410","0,4410","0,4410","13,08%"
"08.09.2019","0,3900","0,3900","0,3900","0,3900","-0,76%"
"06.09.2019","0,3930","0,3930","0,3930","0,3930","-12,28%"
"05.09.2019","0,4480","0,4480","0,4480","0,4480","25,49%"
"04.09.2019","0,3570","0,3570","0,3570","0,3570","5,62%"
"03.09.2019","0,3380","0,3380","0,3380","0,3380","0,90%"
"02.09.2019","0,3350","0,3350","0,3350","0,3350","-16,46%"
"30.08.2019","0,4010","0,4010","0,4010","0,4010","10,47%"
"29.08.2019","0,3630","0,3630","0,3630","0,3630","5,52%"
"28.08.2019","0,3440","0,3440","0,3440","0,3440","-10,65%"
"27.08.2019","0,3850","0,3850","0,3850","0,3850","-4,23%"
"26.08.2019","0,4020","0,4170","0,4170","0,4020","3,61%"
"24.08.2019","0,3880","0,3880","0,3880","0,3880","-13,97%"
"23.08.2019","0,4510","0,4510","0,4510","0,4510","-12,26%"
"22.08.2019","0,5140","0,5140","0,5140","0,5140","2,80%"
"21.08.2019","0,5000","0,5000","0,5000","0,5000","2,67%"
"20.08.2019","0,4870","0,4870","0,4870","0,4870","-0,20%"
"19.08.2019","0,4880","0,4880","0,4880","0,4880","-3,94%"
"18.08.2019","0,5080","0,5080","0,5080","0,5080","0,99%"
"16.08.2019","0,5030","0,5030","0,5030","0,5030","12,53%"
"15.08.2019","0,4470","0,4470","0,4470","0,4470","-2,19%"
"14.08.2019","0,4570","0,4570","0,4570","0,4570","-0,22%"
"13.08.2019","0,4580","0,4580","0,4580","0,4580","3,85%"
"12.08.2019","0,4410","0,4410","0,4410","0,4410","-0,90%"
"10.08.2019","0,4450","0,4460","0,4460","0,4450","0,91%"
"09.08.2019","0,4410","0,4410","0,4410","0,4410","-5,36%"
"08.08.2019","0,4660","0,4660","0,4660","0,4660","1,97%"
"07.08.2019","0,4570","0,4570","0,4570","0,4570","6,28%"
"06.08.2019","0,4300","0,4300","0,4300","0,4300","0,23%"
"05.08.2019","0,4290","0,4290","0,4290","0,4290","-0,46%"
"02.08.2019","0,4310","0,4310","0,4310","0,4310","-0,23%"
"01.08.2019","0,4320","0,4320","0,4320","0,4320","0,93%"
"31.07.2019","0,4280","0,4280","0,4280","0,4280","-3,60%"
"30.07.2019","0,4440","0,4440","0,4440","0,4440","-3,90%"
"29.07.2019","0,4620","0,4620","0,4620","0,4620","-4,15%"
"26.07.2019","0,4820","0,4820","0,4820","0,4820","-4,37%"
"25.07.2019","0,5040","0,5040","0,5040","0,5040","5,66%"
"24.07.2019","0,4770","0,4770","0,4770","0,4770","-1,85%"
"23.07.2019","0,4860","0,4860","0,4860","0,4860","-1,42%"
"22.07.2019","0,4930","0,4930","0,4930","0,4930","-2,57%"
"19.07.2019","0,5060","0,5060","0,5060","0,5060","-3,80%"
"18.07.2019","0,5260","0,5260","0,5260","0,5260","-2,05%"
"17.07.2019","0,5370","0,5370","0,5370","0,5370","-8,36%"
"16.07.2019","0,5860","0,5860","0,5860","0,5860","2,45%"
"15.07.2019","0,5720","0,5720","0,5720","0,5720","-5,45%"
"13.07.2019","0,6050","0,6050","0,6050","0,6050","1,68%"
"12.07.2019","0,5950","0,5950","0,5950","0,5950","-3,25%"
"11.07.2019","0,6150","0,6150","0,6150","0,6150","8,08%"
"10.07.2019","0,5690","0,5690","0,5690","0,5690","3,83%"
"09.07.2019","0,5480","0,5480","0,5480","0,5480","-0,18%"
"08.07.2019","0,5490","0,5490","0,5490","0,5490","-3,85%"
"07.07.2019","0,5710","0,5710","0,5710","0,5710","1,78%"
"05.07.2019","0,5610","0,5610","0,5610","0,5610","11,31%"
"04.07.2019","0,5040","0,5040","0,5040","0,5040","1,41%"
"03.07.2019","0,4970","0,4970","0,4970","0,4970","-5,15%"
"02.07.2019","0,5240","0,5240","0,5240","0,5240","-13,96%"
"01.07.2019","0,6090","0,6090","0,6090","0,6090","-2,25%"
"29.06.2019","0,6230","0,6230","0,6230","0,6230","0,97%"
"28.06.2019","0,6170","0,6170","0,6170","0,6170","3,01%"
"27.06.2019","0,5990","0,5990","0,5990","0,5990","-1,80%"
"26.06.2019","0,6100","0,6100","0,6100","0,6100","5,17%"
"25.06.2019","0,5800","0,5800","0,5800","0,5800","-1,02%"
"24.06.2019","0,5860","0,5860","0,5860","0,5860","-3,46%"
"21.06.2019","0,6070","0,6070","0,6070","0,6070","4,66%"
"20.06.2019","0,5800","0,5800","0,5800","0,5800","-6,45%"
"19.06.2019","0,6200","0,6200","0,6200","0,6200","7,27%"
"18.06.2019","0,5780","0,5780","0,5780","0,5780","-5,25%"
"17.06.2019","0,6100","0,6100","0,6100","0,6100","0,16%"
"16.06.2019","0,6090","0,6090","0,6090","0,6090","0,83%"
"14.06.2019","0,6040","0,6040","0,6040","0,6040","2,37%"
"13.06.2019","0,5900","0,5900","0,5900","0,5900","-3,59%"
"12.06.2019","0,6120","0,6120","0,6120","0,6120","3,73%"
"11.06.2019","0,5900","0,5900","0,5900","0,5900","5,92%"
"10.06.2019","0,5570","0,5570","0,5570","0,5570","4,70%"
"07.06.2019","0,5320","0,5320","0,5320","0,5320","-1,66%"
"06.06.2019","0,5410","0,5410","0,5410","0,5410","-6,88%"
"05.06.2019","0,5810","0,5810","0,5810","0,5810","-3,97%"
"04.06.2019","0,6050","0,6050","0,6050","0,6050","5,95%"
"03.06.2019","0,5710","0,5710","0,5710","0,5710","-6,39%"
"02.06.2019","0,6100","0,6100","0,6100","0,6100","1,33%"
"31.05.2019","0,6020","0,6020","0,6020","0,6020","-2,43%"
"30.05.2019","0,6170","0,6170","0,6170","0,6170","3,52%"
"29.05.2019","0,5960","0,5960","0,5960","0,5960","-1,16%"
"28.05.2019","0,6030","0,6030","0,6030","0,6030","-7,37%"
"27.05.2019","0,6510","0,6420","0,6510","0,6420","1,72%"
"24.05.2019","0,6400","0,6400","0,6400","0,6400","-0,16%"
"23.05.2019","0,6410","0,6410","0,6410","0,6410","-7,90%"
"22.05.2019","0,6960","0,6960","0,6960","0,6960","-6,33%"
"21.05.2019","0,7430","0,7430","0,7430","0,7430","3,77%"
"20.05.2019","0,7160","0,7160","0,7160","0,7160","1,85%"
"19.05.2019","0,7030","0,7030","0,7030","0,7030","0,86%"
"17.05.2019","0,6970","0,6970","0,6970","0,6970","-2,65%"
"16.05.2019","0,7160","0,7160","0,7160","0,7160","0,85%"
"15.05.2019","0,7100","0,7100","0,7100","0,7100","-1,25%"
"14.05.2019","0,7190","0,7190","0,7190","0,7190","0,84%"
"13.05.2019","0,7130","0,7130","0,7130","0,7130","-3,65%"
"10.05.2019","0,7400","0,7400","0,7400","0,7400","0,27%"
"09.05.2019","0,7380","0,7380","0,7380","0,7380","-1,60%"
"08.05.2019","0,7500","0,7500","0,7500","0,7500","-0,27%"
"07.05.2019","0,7520","0,7520","0,7520","0,7520","-6,47%"
"06.05.2019","0,8040","0,7990","0,8040","0,7950","-0,37%"
"05.05.2019","0,8070","0,8070","0,8070","0,8070","0,87%"
"03.05.2019","0,8000","0,8000","0,8000","0,8000","4,17%"
"02.05.2019","0,7680","0,7680","0,7680","0,7680","3,92%"
"01.05.2019","0,7390","0,7390","0,7390","0,7390","-2,76%"
"30.04.2019","0,7600","0,7600","0,7600","0,7600","2,01%"
"29.04.2019","0,7450","0,7450","0,7450","0,7450","1,22%"
"27.04.2019","0,7360","0,7360","0,7360","0,7360","0,27%"
"26.04.2019","0,7340","0,7340","0,7340","0,7340","-1,21%"
"25.04.2019","0,7430","0,7430","0,7430","0,7430","-1,20%"
"24.04.2019","0,7520","0,7520","0,7520","0,7520","-5,76%"
"23.04.2019","0,7980","0,7980","0,7980","0,7980","4,59%"
"22.04.2019","0,7630","0,7630","0,7630","0,7630","-1,80%"
"21.04.2019","0,7770","0,7770","0,7770","0,7770","1,83%"
"19.04.2019","0,7630","0,7630","0,7630","0,7630","-1,04%"
"18.04.2019","0,7710","0,7710","0,7710","0,7710","-2,65%"
"17.04.2019","0,7920","0,7920","0,7920","0,7920","-0,75%"
"16.04.2019","0,7980","0,7980","0,7980","0,7980","1,01%"
"15.04.2019","0,7900","0,7900","0,7900","0,7900","0,00%"
"13.04.2019","0,7900","0,7900","0,7900","0,7900","1,02%"
"12.04.2019","0,7820","0,7820","0,7820","0,7820","5,68%"
"11.04.2019","0,7400","0,7400","0,7400","0,7400","6,63%"
"10.04.2019","0,6940","0,6940","0,6940","0,6940","-0,57%"
"09.04.2019","0,6980","0,6980","0,6980","0,6980","-1,83%"
"08.04.2019","0,7110","0,7110","0,7110","0,7110","-1,66%"
"07.04.2019","0,7230","0,7230","0,7230","0,7230","0,70%"
"05.04.2019","0,7180","0,7180","0,7180","0,7180","3,31%"
"04.04.2019","0,6950","0,6950","0,6950","0,6950","-1,42%"
"03.04.2019","0,7050","0,7050","0,7050","0,7050","11,02%"
"02.04.2019","0,6350","0,6350","0,6350","0,6350","-5,51%"
"01.04.2019","0,6720","0,6720","0,6720","0,6720","6,33%"
"30.03.2019","0,6320","0,6320","0,6320","0,6320","-0,78%"
"29.03.2019","0,6370","0,6370","0,6370","0,6370","-3,19%"
"28.03.2019","0,6580","0,6580","0,6580","0,6580","-2,81%"
"27.03.2019","0,6770","0,6770","0,6770","0,6770","2,11%"
"26.03.2019","0,6630","0,6630","0,6630","0,6630","3,59%"
"25.03.2019","0,6400","0,6400","0,6400","0,6400","-1,84%"
"22.03.2019","0,6520","0,6520","0,6520","0,6520","-6,05%"
"21.03.2019","0,6940","0,6940","0,6940","0,6940","-6,47%"
"20.03.2019","0,7420","0,7420","0,7420","0,7420","-1,33%"
"19.03.2019","0,7520","0,7520","0,7520","0,7520","-0,79%"
"18.03.2019","0,7580","0,7580","0,7580","0,7580","-1,56%"
"17.03.2019","0,7700","0,7700","0,7700","0,7700","0,52%"
"15.03.2019","0,7660","0,7660","0,7660","0,7660","-0,65%"
"14.03.2019","0,7710","0,7710","0,7710","0,7710","2,25%"
"13.03.2019","0,7540","0,7540","0,7540","0,7540","5,31%"
"12.03.2019","0,7160","0,7160","0,7160","0,7160","-3,24%"
"11.03.2019","0,7400","0,7400","0,7400","0,7400","-1,20%"
"08.03.2019","0,7490","0,7490","0,7490","0,7490","2,32%"
"07.03.2019","0,7320","0,7320","0,7320","0,7320","-2,27%"
"06.03.2019","0,7490","0,7490","0,7490","0,7490","-6,72%"
"05.03.2019","0,8030","0,8030","0,8030","0,8030","3,48%"
"04.03.2019","0,7760","0,7760","0,7760","0,7760","-3,60%"
"03.03.2019","0,8050","0,8050","0,8050","0,8050","0,75%"
"01.03.2019","0,7990","0,7990","0,7990","0,7990","-3,85%"
"28.02.2019","0,8310","0,8310","0,8310","0,8310","-0,48%"
"27.02.2019","0,8350","0,8350","0,8350","0,8350","5,96%"
"26.02.2019","0,7880","0,7880","0,7880","0,7880","3,28%"
"25.02.2019","0,7630","0,7630","0,7630","0,7630","1,19%"
"23.02.2019","0,7540","0,7540","0,7540","0,7540","0,67%"
"22.02.2019","0,7490","0,7490","0,7490","0,7490","-1,19%"
"21.02.2019","0,7580","0,7580","0,7580","0,7580","1,74%"
"20.02.2019","0,7450","0,7450","0,7450","0,7450","0,81%"
"19.02.2019","0,7390","0,7390","0,7390","0,7390","1,93%"
"18.02.2019","0,7250","0,7250","0,7250","0,7250","0,55%"
"17.02.2019","0,7210","0,7210","0,7210","0,7210","0,56%"
"15.02.2019","0,7170","0,7170","0,7170","0,7170","-0,42%"
"14.02.2019","0,7200","0,7200","0,7200","0,7200","-0,83%"
"13.02.2019","0,7260","0,7260","0,7260","0,7260","-1,76%"
"12.02.2019","0,7390","0,7390","0,7390","0,7390","2,07%"
"11.02.2019","0,7240","0,7240","0,7240","0,7240","2,12%"
"09.02.2019","0,7090","0,7090","0,7090","0,7090","0,71%"
"08.02.2019","0,7040","0,7040","0,7040","0,7040","-2,63%"
"07.02.2019","0,7230","0,7230","0,7230","0,7230","-1,36%"
"06.02.2019","0,7330","0,7330","0,7330","0,7330","-3,55%"
"05.02.2019","0,7600","0,7600","0,7600","0,7600","-3,06%"
"04.02.2019","0,7840","0,7840","0,7840","0,7840","1,69%"
"02.02.2019","0,7710","0,7710","0,7710","0,7710","0,52%"
"01.02.2019","0,7670","0,7670","0,7670","0,7670","1,86%"
"31.01.2019","0,7530","0,7530","0,7530","0,7530","-2,59%"
"30.01.2019","0,7730","0,7730","0,7730","0,7730","-0,64%"
"29.01.2019","0,7780","0,7780","0,7780","0,7780","0,52%"
"28.01.2019","0,7740","0,7740","0,7740","0,7740","-3,25%"
"27.01.2019","0,8000","0,8000","0,8000","0,8000","0,25%"
"25.01.2019","0,7980","0,7980","0,7980","0,7980","2,84%"
"24.01.2019","0,7760","0,7760","0,7760","0,7760","-3,60%"
"23.01.2019","0,8050","0,8050","0,8050","0,8050","0,88%"
"22.01.2019","0,7980","0,7980","0,7980","0,7980","0,88%"
"21.01.2019","0,7910","0,7910","0,7910","0,7910","-2,71%"
"19.01.2019","0,8130","0,8130","0,8130","0,8130","-0,25%"
"18.01.2019","0,8150","0,8150","0,8150","0,8150","-0,61%"
"17.01.2019","0,8200","0,8200","0,8200","0,8200","0,24%"
"16.01.2019","0,8180","0,8180","0,8180","0,8180","2,63%"
"15.01.2019","0,7970","0,7970","0,7970","0,7970","-2,33%"
"14.01.2019","0,8160","0,8160","0,8160","0,8160","1,24%"
"11.01.2019","0,8060","0,8060","0,8060","0,8060","4,81%"
"10.01.2019","0,7690","0,7690","0,7690","0,7690","3,08%"
"09.01.2019","0,7460","0,7460","0,7460","0,7460","-2,48%"
"08.01.2019","0,7650","0,7650","0,7650","0,7650","0,13%"
"07.01.2019","0,7640","0,7640","0,7640","0,7640","1,87%"
"06.01.2019","0,7500","0,7500","0,7500","0,7500","0,13%"
"04.01.2019","0,7490","0,7490","0,7490","0,7490","6,09%"
"03.01.2019","0,7060","0,7060","0,7060","0,7060","-1,53%"
"02.01.2019","0,7170","0,7170","0,7170","0,7170","-2,18%"
"01.01.2019","0,7330","0,7630","0,7630","0,7330","-2,27%"
"31.12.2018","0,7500","0,7500","0,7500","0,7500","0,67%"
"28.12.2018","0,7450","0,7450","0,7450","0,7450","-3,12%"
"27.12.2018","0,7690","0,7690","0,7690","0,7690","5,63%"
"26.12.2018","0,7280","0,7280","0,7280","0,7280","0,97%"
"24.12.2018","0,7210","0,7210","0,7210","0,7210","-7,56%"
"21.12.2018","0,7800","0,7800","0,7800","0,7800","5,41%"
"20.12.2018","0,7400","0,7400","0,7400","0,7400","1,37%"
"19.12.2018","0,7300","0,7300","0,7300","0,7300","-2,80%"
"18.12.2018","0,7510","0,7510","0,7510","0,7510","1,76%"
"17.12.2018","0,7380","0,7380","0,7380","0,7380","1,51%"
"16.12.2018","0,7270","0,7270","0,7270","0,7270","1,25%"
"14.12.2018","0,7180","0,7180","0,7180","0,7180","-7,12%"
"13.12.2018","0,7730","0,7730","0,7730","0,7730","4,60%"
"12.12.2018","0,7390","0,7390","0,7390","0,7390","7,41%"
"11.12.2018","0,6880","0,6880","0,6880","0,6880","-0,15%"
"10.12.2018","0,6890","0,6890","0,6890","0,6890","-6,89%"
"08.12.2018","0,7400","0,7400","0,7400","0,7400","-0,13%"
"07.12.2018","0,7410","0,7410","0,7410","0,7410","0,68%"
"06.12.2018","0,7360","0,7360","0,7360","0,7360","-2,52%"
"05.12.2018","0,7550","0,7550","0,7550","0,7550","4,28%"
"04.12.2018","0,7240","0,7240","0,7240","0,7240","0,14%"
"03.12.2018","0,7230","0,7230","0,7230","0,7230","-5,61%"
"01.12.2018","0,7660","0,7660","0,7660","0,7660","-0,52%"
"30.11.2018","0,7700","0,7700","0,7700","0,7700","1,85%"
"29.11.2018","0,7560","0,7560","0,7560","0,7560","1,07%"
"28.11.2018","0,7480","0,7480","0,7480","0,7480","-3,48%"
"27.11.2018","0,7750","0,7750","0,7750","0,7750","0,52%"
"26.11.2018","0,7710","0,7710","0,7710","0,7710","4,47%"
"23.11.2018","0,7380","0,7380","0,7380","0,7380","-4,28%"
"22.11.2018","0,7710","0,7710","0,7710","0,7710","4,33%"
"21.11.2018","0,7390","0,7390","0,7390","0,7390","4,97%"
"20.11.2018","0,7040","0,7040","0,7040","0,7040","2,62%"
"19.11.2018","0,6860","0,6860","0,6860","0,6860","-4,59%"
"18.11.2018","0,7190","0,7190","0,7190","0,7190","0,00%"
"17.11.2018","0,7190","0,7190","0,7190","0,7190","-0,69%"
"16.11.2018","0,7240","0,7240","0,7240","0,7240","3,43%"
"15.11.2018","0,7000","0,7000","0,7000","0,7000","-12,72%"
"14.11.2018","0,8020","0,8020","0,8020","0,8020","0,63%"
"13.11.2018","0,7970","0,7970","0,7970","0,7970","6,13%"
"12.11.2018","0,7510","0,7510","0,7510","0,7510","-3,59%"
"11.11.2018","0,7790","0,7790","0,7790","0,7790","0,39%"
"09.11.2018","0,7760","0,7760","0,7760","0,7760","-7,29%"
"08.11.2018","0,8370","0,8370","0,8370","0,8370","3,33%"
"07.11.2018","0,8100","0,8100","0,8100","0,8100","-0,37%"
"06.11.2018","0,8130","0,8130","0,8130","0,8130","1,25%"
"05.11.2018","0,8030","0,8030","0,8030","0,8030","0,12%"
"03.11.2018","0,8020","0,8020","0,8020","0,8020","0,38%"
"02.11.2018","0,7990","0,7990","0,7990","0,7990","5,13%"
"01.11.2018","0,7600","0,7600","0,7600","0,7600","2,15%"
"31.10.2018","0,7440","0,7440","0,7440","0,7440","3,91%"
"30.10.2018","0,7160","0,7160","0,7160","0,7160","-1,10%"
"29.10.2018","0,7240","0,7240","0,7240","0,7240","0,42%"
"27.10.2018","0,7210","0,7210","0,7210","0,7210","0,14%"
"26.10.2018","0,7200","0,7200","0,7200","0,7200","-3,61%"
"25.10.2018","0,7470","0,7470","0,7470","0,7470","1,08%"
"24.10.2018","0,7390","0,7390","0,7390","0,7390","0,96%"
"23.10.2018","0,7320","0,7320","0,7320","0,7320","-4,69%"
"22.10.2018","0,7680","0,7680","0,7680","0,7680","-4,83%"
"19.10.2018","0,8070","0,8070","0,8070","0,8070","6,32%"
"18.10.2018","0,7590","0,7590","0,7590","0,7590","-5,36%"
"17.10.2018","0,8020","0,8020","0,8020","0,8020","-0,74%"
"16.10.2018","0,8080","0,8080","0,8080","0,8080","-0,62%"
"15.10.2018","0,8130","0,8130","0,8130","0,8130","-0,85%"
"14.10.2018","0,8200","0,8200","0,8200","0,8200","-0,97%"
"12.10.2018","0,8280","0,8280","0,8280","0,8280","-5,15%"
"11.10.2018","0,8730","0,8730","0,8730","0,8730","-3,85%"
"10.10.2018","0,9080","0,9080","0,9080","0,9080","-1,09%"
"09.10.2018","0,9180","0,9180","0,9180","0,9180","4,08%"
"08.10.2018","0,8820","0,8820","0,8820","0,8820","-5,06%"
"07.10.2018","0,9290","0,9290","0,9290","0,9290","0,87%"
"05.10.2018","0,9210","0,9210","0,9210","0,9210","3,60%"
"04.10.2018","0,8890","0,8890","0,8890","0,8890","6,21%"
"03.10.2018","0,8370","0,8370","0,8370","0,8370","5,55%"
"02.10.2018","0,7930","0,7930","0,7930","0,7930","-4,57%"
"01.10.2018","0,8310","0,8310","0,8310","0,8310","0,85%"
"29.09.2018","0,8240","0,8240","0,8240","0,8240","0,49%"
"28.09.2018","0,8200","0,8200","0,8200","0,8200","-1,91%"
"27.09.2018","0,8360","0,8360","0,8360","0,8360","3,21%"
"26.09.2018","0,8100","0,8100","0,8100","0,8100","-2,76%"
"25.09.2018","0,8330","0,8330","0,8330","0,8330","0,85%"
"24.09.2018","0,8260","0,8260","0,8260","0,8260","3,25%"
"22.09.2018","0,8000","0,8000","0,8000","0,8000","-0,37%"
"21.09.2018","0,8030","0,8030","0,8030","0,8030","-2,90%"
"20.09.2018","0,8270","0,8270","0,8270","0,8270","-2,36%"
"19.09.2018","0,8470","0,8470","0,8470","0,8470","2,29%"
"18.09.2018","0,8280","0,8280","0,8280","0,8280","1,47%"
"17.09.2018","0,8160","0,8160","0,8160","0,8160","3,16%"
"16.09.2018","0,7910","0,7850","0,7920","0,7850","-3,06%"
"14.09.2018","0,8160","0,8160","0,8160","0,8160","1,62%"
"13.09.2018","0,8030","0,8030","0,8030","0,8030","2,42%"
"12.09.2018","0,7840","0,7840","0,7840","0,7840","-1,63%"
"11.09.2018","0,7970","0,7970","0,7970","0,7970","4,32%"
"10.09.2018","0,7640","0,7640","0,7640","0,7640","0,66%"
"09.09.2018","0,7590","0,7590","0,7590","0,7590","-0,26%"
"07.09.2018","0,7610","0,7610","0,7610","0,7610","3,12%"
"06.09.2018","0,7380","0,7380","0,7380","0,7380","-0,27%"
"05.09.2018","0,7400","0,7400","0,7400","0,7400","-0,54%"
"04.09.2018","0,7440","0,7440","0,7440","0,7440","1,92%"
"03.09.2018","0,7300","0,7300","0,7300","0,7300","1,39%"
"02.09.2018","0,7200","0,7200","0,7200","0,7200","-0,96%"
"31.08.2018","0,7270","0,7270","0,7270","0,7270","-2,02%"
"30.08.2018","0,7420","0,7420","0,7420","0,7420","-3,39%"
"29.08.2018","0,7680","0,7680","0,7680","0,7680","3,64%"
"28.08.2018","0,7410","0,7410","0,7410","0,7410","1,09%"
"27.08.2018","0,7330","0,7200","0,7330","0,7200","-0,14%"
"25.08.2018","0,7340","0,7340","0,7340","0,7340","1,24%"
"24.08.2018","0,7250","0,7250","0,7250","0,7250","0,55%"
"23.08.2018","0,7210","0,7210","0,7210","0,7210","0,28%"
"22.08.2018","0,7190","0,7190","0,7190","0,7190","-0,96%"
"21.08.2018","0,7260","0,7260","0,7260","0,7260","4,91%"
"20.08.2018","0,6920","0,6920","0,6920","0,6920","-2,54%"
"18.08.2018","0,7100","0,7100","0,7100","0,7100","0,42%"
"17.08.2018","0,7070","0,7070","0,7070","0,7070","1,14%"
"16.08.2018","0,6990","0,6990","0,6990","0,6990","1,75%"
"15.08.2018","0,6870","0,6870","0,6870","0,6870","-3,24%"
"14.08.2018","0,7100","0,7100","0,7100","0,7100","0,42%"
"13.08.2018","0,7070","0,7070","0,7070","0,7070","0,86%"
"10.08.2018","0,7010","0,7010","0,7010","0,7010","-4,50%"
"09.08.2018","0,7340","0,7340","0,7340","0,7340","0,55%"
"08.08.2018","0,7300","0,7300","0,7300","0,7300","0,55%"
"07.08.2018","0,7260","0,7260","0,7260","0,7260","-0,14%"
"06.08.2018","0,7270","0,7270","0,7270","0,7270","-2,68%"
"05.08.2018","0,7470","0,7470","0,7470","0,7470","0,00%"
"03.08.2018","0,7470","0,7470","0,7470","0,7470","-5,08%"
"02.08.2018","0,7870","0,7870","0,7870","0,7870","-0,25%"
"01.08.2018","0,7890","0,7890","0,7890","0,7890","3,27%"
"31.07.2018","0,7640","0,7640","0,7640","0,7640","-1,42%"
"30.07.2018","0,7750","0,7750","0,7750","0,7750","2,24%"
"29.07.2018","0,7580","0,7580","0,7580","0,7580","0,26%"
"27.07.2018","0,7560","0,7560","0,7560","0,7560","0,00%"
"26.07.2018","0,7560","0,7560","0,7560","0,7560","-0,79%"
"25.07.2018","0,7620","0,7620","0,7620","0,7620","0,40%"
"24.07.2018","0,7590","0,7590","0,7590","0,7590","-0,26%"
"23.07.2018","0,7610","0,7610","0,7610","0,7610","1,60%"
"22.07.2018","0,7490","0,7490","0,7490","0,7490","1,08%"
"20.07.2018","0,7410","0,7410","0,7410","0,7410","2,07%"
"19.07.2018","0,7260","0,7260","0,7260","0,7260","-2,42%"
"18.07.2018","0,7440","0,7440","0,7440","0,7440","-0,93%"
"17.07.2018","0,7510","0,7510","0,7510","0,7510","0,00%"
"16.07.2018","0,7510","0,7510","0,7510","0,7510","-0,66%"
"15.07.2018","0,7560","0,7560","0,7560","0,7560","1,20%"
"13.07.2018","0,7470","0,7470","0,7470","0,7470","0,67%"
"12.07.2018","0,7420","0,7420","0,7420","0,7420","-1,72%"
"11.07.2018","0,7550","0,7550","0,7550","0,7550","0,27%"
"10.07.2018","0,7530","0,7530","0,7530","0,7530","5,17%"
"09.07.2018","0,7160","0,7160","0,7160","0,7160","-2,98%"
"08.07.2018","0,7380","0,7380","0,7380","0,7380","-0,67%"
"06.07.2018","0,7430","0,7430","0,7430","0,7430","2,77%"
"05.07.2018","0,7230","0,7230","0,7230","0,7230","-0,69%"
"04.07.2018","0,7280","0,7280","0,7280","0,7280","4,75%"
"03.07.2018","0,6950","0,6950","0,6950","0,6950","-1,00%"
"02.07.2018","0,7020","0,7020","0,7020","0,7020","-2,77%"
"29.06.2018","0,7220","0,7220","0,7220","0,7220","1,83%"
"28.06.2018","0,7090","0,7090","0,7090","0,7090","0,57%"
"27.06.2018","0,7050","0,7050","0,7050","0,7050","-5,11%"
"26.06.2018","0,7430","0,7430","0,7430","0,7430","0,81%"
"25.06.2018","0,7370","0,7370","0,7370","0,7370","-4,16%"
"23.06.2018","0,7690","0,7690","0,7690","0,7690","0,39%"
"22.06.2018","0,7660","0,7660","0,7660","0,7660","5,95%"
"21.06.2018","0,7230","0,7230","0,7230","0,7230","0,98%"
"20.06.2018","0,7160","0,7160","0,7160","0,7160","1,85%"
"19.06.2018","0,7030","0,7030","0,7030","0,7030","-2,36%"
"18.06.2018","0,7200","0,7200","0,7200","0,7200","-0,96%"
"16.06.2018","0,7270","0,7270","0,7270","0,7270","0,69%"
"15.06.2018","0,7220","0,7220","0,7220","0,7220","-0,82%"
"14.06.2018","0,7280","0,7280","0,7280","0,7280","-2,54%"
"13.06.2018","0,7470","0,7470","0,7470","0,7470","-0,13%"
"12.06.2018","0,7480","0,7480","0,7480","0,7480","0,40%"
"11.06.2018","0,7450","0,7450","0,7450","0,7450","-1,19%"
"09.06.2018","0,7540","0,7540","0,7540","0,7540","1,07%"
"08.06.2018","0,7460","0,7460","0,7460","0,7460","0,27%"
"07.06.2018","0,7440","0,7440","0,7440","0,7440","2,20%"
"06.06.2018","0,7280","0,7280","0,7280","0,7280","8,17%"
"05.06.2018","0,6730","0,6730","0,6730","0,6730","1,51%"
"04.06.2018","0,6630","0,6630","0,6630","0,6630","3,27%"
"03.06.2018","0,6420","0,6420","0,6420","0,6420","0,63%"
"01.06.2018","0,6380","0,6380","0,6380","0,6380","4,59%"
"31.05.2018","0,6100","0,6100","0,6100","0,6100","-4,54%"
"30.05.2018","0,6390","0,6390","0,6390","0,6390","7,21%"
"29.05.2018","0,5960","0,5960","0,5960","0,5960","-14,12%"
"28.05.2018","0,6940","0,6940","0,6940","0,6940","-0,57%"
"27.05.2018","0,6980","0,6970","0,6980","0,6970","0,14%"
"25.05.2018","0,6970","0,6970","0,6970","0,6970","-7,44%"
